"","Row.names","Endemic","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1","Abies_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","Acer_campestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","Acer_monspessulanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","Acer_opalus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","Acer_platanoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","Acer_pseudoplatanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Achillea_distans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Achillea_millefolium","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"9","Achillea_nobilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","Achillea_roseo","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","Achnatherum_calamagrostis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","Acinos_alpinus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"13","Aconitum_anthora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","Aconitum_laeve","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","Aconitum_variegatum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","Actaea_spicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Adenostyles_alliariae","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","Adenostyles_alpina","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"19","Adenostyles_leucophylla","1",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"20","Adonis_aestivalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","Adoxa_moschatellina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","Aegopodium_podagraria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","Aethionema_saxatile","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","Aethusa_cynapium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","Agrestis_alpina","0",1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1
"26","Agrestis_rupestris","0",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
"27","Agrimonia_eupatoria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","Agrostis_agrostiflora","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"29","Agrostis_capillaris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"30","Agrostis_stolonifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","Ajuga_chamaepitys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","Ajuga_genevensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","Ajuga_pyramidalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","Ajuga_reptans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","Alchemilla_alpina","0",1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
"36","Alchemilla_baltica","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"37","Alchemilla_conjuncta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","Alchemilla_connivens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","Alchemilla_fissa","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"40","Alchemilla_flabellata","0",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
"41","Alchemilla_glabra","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"42","Alchemilla_glaucescens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"43","Alchemilla_gracilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","Alchemilla_incisa","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"45","Alchemilla_monticola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","Alchemilla_NA","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"47","Alchemilla_pentaphyllea","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"48","Alchemilla_plicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","Alchemilla_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","Alchemilla_subcrenata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","Alchemilla_transiens","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"52","Alchemilla_xanthochlora","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"53","Alisma_plantago_aquatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","Alliaria_petiolata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","Allium_lineare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Allium_oleraceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Allium_schoenoprasum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Allium_scorodoprasum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Allium_senescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","Allium_tauricum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","Allium_ursinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","Allium_victorialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Alnus_glutinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Alnus_incana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","Alnus_viridis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Alopecurus_magellanicus","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"67","Alopecurus_myosuroides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Alsinanthus_biflorus","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"69","Alyssoides_utriculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","Alyssum_alpestre","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Alyssum_alyssoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Amelanchier_ovalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","Amygdalus_communis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","Androrchis_pallens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Androsace_carnea","1",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"76","Androsace_helvetica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Androsace_maxima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","Androsace_obtusifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"79","Androsace_vandellii","0",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"80","Androsace_vitaliana","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"81","Anemone_narcissiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","Anemonoides_baldensis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"83","Anemonoides_ranunculoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Angelica_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","Antennaria_carpatica","0",1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"86","Antennaria_dioica","0",1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
"87","Anthericum_liliago","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Anthoxanthum_odoratum","0",1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
"89","Anthriscus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","Anthyllis_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","Anthyllis_vulneraria","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","Antirrhinum_majus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","Aquilegia_vulgaris","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","Arabidopsis_thaliana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","Arabis_allionii","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","Arabis_alpina","0",1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
"97","Arabis_auriculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","Arabis_caerulea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","Arabis_ciliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","Arabis_collina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","Arabis_hirsuta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","Arabis_nova","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","Arabis_sagittata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","Arabis_soyeri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","Arctium_minus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","Arctium_nemorosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","Arctostaphylos_uva_ursi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","Arenaria_gothica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","Arenaria_serpyllifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","Aretia_pubescens","1",1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
"111","Armeria_alpina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"112","Armeria_arenaria","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"113","Arnica_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","Arrhenatherum_elatius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","Arrhenatherum_parlatorei","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Artemisia_absinthium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Artemisia_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","Artemisia_atrata","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","Artemisia_campestris","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","Artemisia_genipi","1",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"121","Artemisia_umbelliformis","0",1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
"122","Artemisia_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Arum_maculatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","Aruncus_dioicus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","Asarum_europaeum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","Asparagus_tenuifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","Asperugo_procumbens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","Asperula_cynanchica","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","Asphodelus_albus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Asphodelus_macrocarpus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","Asplenium_adiantum_nigrum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"132","Asplenium_ceterach","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","Asplenium_exiguum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","Asplenium_ramosum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"135","Asplenium_ruta_muraria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","Asplenium_septentrionale","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"137","Asplenium_trichomanes","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"138","Asplenium_viride","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","Aster_alpinus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"140","Astragalus_alpinus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"141","Astragalus_australis","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"142","Astragalus_austriacus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","Astragalus_cicer","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","Astragalus_danicus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","Astragalus_depressus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"146","Astragalus_glycyphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","Astragalus_monspessulanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","Astragalus_onobrychis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","Astragalus_penduliflorus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","Astragalus_sempervirens","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","Astragalus_stella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","Astragalus_vesicarius","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","Astrantia_major","0",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"154","Athamanta_cretensis","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"155","Athyrium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","Athyrium_filix_femina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","Atocion_rupestre","0",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"158","Atragene_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","Atropa_belladonna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","Aucuba_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","Barbarea_intermedia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","Barbarea_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","Bartsia_alpina","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"164","Bellardiochloa_variegata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","Bellidiastrum_michelii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","Berardia_subacaulis","1",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"167","Berberis_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","Betonica_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","Betula_pendula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","Betula_pubescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","Biscutella_laevigata","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","Bistorta_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","Bistorta_vivipara","0",1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
"174","Bitteria_digitata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","Blackstonia_perfoliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","Blechnum_spicant","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","Blysmus_compressus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","Bombycilaena_erecta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","Bothriochloa_ischaemum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","Botrychium_lunaria","0",1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"181","Botrychium_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","Brachypodium_pinnatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Brachypodium_rupestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","Brachypodium_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","Brassica_repanda","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","Briza_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","Bromus_benekenii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","Bromus_erectus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Bromus_hordeaceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","Bromus_inermis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","Bromus_squarrosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","Bromus_sterilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","Bromus_tectorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","Bryonia_cretica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","Buddleja_davidii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","Buglossoides_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","Buglossoides_incrassata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","Bunias_orientalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","Bunium_bulbocastanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","Buphthalmum_salicifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","Bupleurum_falcatum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","Bupleurum_petraeum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","Bupleurum_ranunculoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","Bupleurum_rotundifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","Bupleurum_stellatum","0",1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
"206","Buxus_sempervirens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Cacalia_alliariae","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Cacalia_alpina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"209","Cacalia_leucophylla","0",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
"210","Calamagrostis_epigejos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Calamagrostis_pseudophragmites","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","Calamagrostis_schraderiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Calamagrostis_varia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","Calamagrostis_villosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","Calathiana_bavarica","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","Calathiana_brachyphylla","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"217","Calathiana_orbicularis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"218","Calathiana_verna","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"219","Callianthemum_coriandrifolium","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"220","Calluna_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","Caltha_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","Calystegia_sepium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","Camelina_microcarpa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Campanula_alpestris","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"225","Campanula_cenisia","1",1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
"226","Campanula_glomerata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","Campanula_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Campanula_linifolia","0",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
"229","Campanula_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Campanula_patula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","Campanula_persicifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","Campanula_rapunculoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
