"","Row.names","Endemic","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"233","Campanula_rhomboidalis","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"234","Campanula_rotundifolia","1",1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
"235","Campanula_spicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","Campanula_trachelium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","Capsella_bursa_pastoris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"238","Cardamine_alpina","0",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"239","Cardamine_bellidifolia","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"240","Cardamine_heptaphylla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","Cardamine_hirsuta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","Cardamine_impatiens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","Cardamine_pentaphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","Cardamine_resedifolia","0",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0
"245","Carduus_acanthoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","Carduus_carlinifolius","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"247","Carduus_defloratus","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"248","Carduus_medius","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"249","Carduus_nutans","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","Carduus_personata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","Carex_acutiformis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","Carex_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","Carex_atrata","0",1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
"254","Carex_bicolor","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"255","Carex_capillaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","Carex_caryophyllea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","Carex_cespitosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","Carex_chillanensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","Carex_davalliana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","Carex_digitata","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"261","Carex_echinata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","Carex_ferruginea","0",1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
"263","Carex_flacca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","Carex_flava","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","Carex_foetida","0",1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"266","Carex_frigida","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
"267","Carex_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","Carex_hordeistichos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","Carex_hostiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","Carex_humilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","Carex_liparocarpos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","Carex_macloviana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","Carex_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","Carex_muricata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","Carex_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","Carex_pallescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","Carex_panicea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","Carex_planostachys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","Carex_rostrata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","Carex_rupestris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"281","Carex_spicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","Carex_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","Carex_vesicaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","Carex_viridula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","Carex_vulpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","Carlina_acanthifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","Carlina_acaulis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"288","Carlina_biebersteinii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","Carlina_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","Carum_carvi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","Cassida_alpina","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"292","Catananche_caerulea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","Caucalis_platycarpos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","Cedrus_atlantica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","Centaurea_jacea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","Centaurea_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","Centaurea_scabiosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","Centaurea_solstitialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","Centaurea_stoebe","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","Centaurea_uniflora","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"301","Centaurium_erythraea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","Centranthus_angustifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","Centranthus_calcitrapae","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","Cephalanthera_damasonium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","Cephalanthera_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","Cephalaria_alpina","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","Cerastium_alpinum","0",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"308","Cerastium_arvense","1",1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
"309","Cerastium_cerastoides","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"310","Cerastium_fontanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","Cerastium_latifolium","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"312","Cerastium_pedunculatum","1",1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
"313","Cerastium_pumilum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","Cerastium_semidecandrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","Cerastium_uniflorum","0",1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
"316","Cerasus_avium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","Cerinthe_glabra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","Cerinthe_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","Chaenorhinum_rubrifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","Chaenorrhinum_minus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","Chaerophyllum_aureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","Chaerophyllum_temulum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","Chaerophyllum_villarsii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","Chamaedrys_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","Chamaenerion_montanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","Chamerion_dodonaei","0",1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"327","Chamorchis_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","Chara_Linnaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","Chelidonium_majus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","Chenopodium_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","Chenopodium_bonus_henricus","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"332","Chondrilla_juncea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","Chrysosplenium_alternifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","Cichorium_intybus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","Cirsium_acaule","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"336","Cirsium_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","Cirsium_eriophorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","Cirsium_monspessulanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","Cirsium_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","Cirsium_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","Cirsium_spinosissimum","1",1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1
"342","Cirsium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","Cladium_mariscus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","Clematis_vitalba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","Clinopodium_acinos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","Clinopodium_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","Clinopodium_grandiflorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","Clinopodium_nepeta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","Clinopodium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","Coincya_monensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","Coincya_richeri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","Colchicum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","Colchicum_autumnale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","Colutea_arborescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","Compl_ment_flore","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","Consolida_regalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","Convallaria_majalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","Convolvulus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","Conyza_canadensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","Corallorhiza_trifida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","Coristospermum_ferulaceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","Cormus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","Coronilla_minima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","Coronilla_vaginalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","Corydalis_intermedia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","Corydalis_solida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","Corylus_avellana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","Cotoneaster_integerrimus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"369","Cotoneaster_NA","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"370","Cotoneaster_tomentosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","Crataegus_laevigata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","Crataegus_monogyna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","Crepis_aurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","Crepis_biennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","Crepis_conyzifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","Crepis_foetida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","Crepis_nicaeensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","Crepis_paludosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","Crepis_pontana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","Crepis_pygmaea","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"381","Crepis_pyrenaica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","Crepis_vesicaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","Crocus_vernus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","Cruciata_glabra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","Cruciata_laevipes","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","Crupina_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","Cryptogramma_crispa","0",1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
"388","Cucubalus_baccifer","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","Cuscuta_epilinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","Cuscuta_epithymum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","Cuscuta_europaea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","Cuscuta_planiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","Cyanus_montanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","Cyanus_segetum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","Cynoglossum_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","Cynosurus_cristatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","Cypripedium_calceolus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","Cystopteris_dickieana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","Cystopteris_fragilis","0",1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"400","Cytisophyllum_sessilifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","Dactylis_glomerata","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","Dactylorhiza_fuchsii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","Dactylorhiza_incarnata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Dactylorhiza_lapponica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","Dactylorhiza_maculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","Dactylorhiza_majalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","Dactylorhiza_sambucina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","Dactylorhiza_viridis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","Danthonia_decumbens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","Daphne_alpina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"411","Daphne_cneorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","Daphne_laureola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","Daphne_mezereum","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"414","Dasistepha_asclepiadea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","Daucus_carota","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","Deschampsia_cespitosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","Deschampsia_flexuosa","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"418","Descurainia_sophia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","Descurainia_tanacetifolia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","Dianthus_carthusianorum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","Dianthus_caryophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","Dianthus_deltoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","Dianthus_hyssopifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","Dianthus_pavonius","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","Diaphyllum_longifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","Digitalis_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","Digitalis_lutea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","Dioscorea_communis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","Dittrichia_graveolens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","Doronicum_grandiflorum","0",1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
"431","Doronicum_pardalianches","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","Dorycnium_pentaphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","Draba_aizoides","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"434","Draba_dubia","0",1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"435","Draba_fladnizensis","0",1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"436","Draba_siliquosa","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"437","Draba_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Dracocephalum_ruyschiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Drosera_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","Dryas_octopetala","0",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"441","Dryopteris_dilatata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Dryopteris_expansa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","Dryopteris_filix_mas","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"444","Dryopteris_mindshelkensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Echinops_ritro","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Echinops_sphaerocephalus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","Echium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","Ecologie_verticale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","Edritria_ferruginea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","Eleocharis_macrostachya","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","Eleocharis_mamillata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","Eleocharis_quinqueflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Eleocharis_uniglumis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Elymus_caninus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Elymus_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","Elymus_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Elytrigia_intermedia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","Empetrum_nigrum","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"459","Epilobium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Epilobium_alsinifolium","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"461","Epilobium_anagallidifolium","0",1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
"462","Epilobium_angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","Epilobium_collinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Epilobium_hirsutum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","Epilobium_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Epilobium_parviflorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","Epipactis_atrorubens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
