"","Row.names","Endemic","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1178","Scorzoneroides_autumnalis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1179","Scrophularia_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","Scrophularia_lucida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181","Scrophularia_nodosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Scrophularia_peregrina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Securigera_varia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","Sedella_atrata","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
"1185","Sedum_acre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","Sedum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Sedum_alpestre","0",1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"1188","Sedum_anacampseros","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1189","Sedum_annuum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","Sedum_anopetalum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","Sedum_dasyphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Sedum_maximum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Sedum_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Sedum_ochroleucum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195","Sedum_rupestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196","Sedum_sediforme","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197","Sedum_sexangulare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Selaginella_selaginoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","Sempervivum_arachnoideum","0",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"1200","Sempervivum_montanum","1",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"1201","Sempervivum_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Sempervivum_tectorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","Senecio_doria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Senecio_doronicum","0",1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"1205","Senecio_erucifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Senecio_incanus","1",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
"1207","Senecio_ovatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Senecio_squalidus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Senecio_viscosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Serratula_tinctoria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Seseli_annuum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Sesleria_caerulea","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1213","Setaria_viridis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Sibbaldia_procumbens","0",1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"1215","Silaum_silaus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Silene_acaulis","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1217","Silene_armeria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Silene_dioica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Silene_flos_cuculi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Silene_flos_jovis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Silene_italica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Silene_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Silene_nutans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Silene_otites","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Silene_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Silene_vallesia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Silene_vulgaris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1228","Sinapis_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Sinapis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Sisymbrium_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Solanum_dulcamara","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Soldanella_alpina","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1233","Solidago_gigantea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Solidago_virgaurea","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1235","Sonchus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Sonchus_oleraceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237","Sorbus_aria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","Sorbus_aucuparia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","Sorbus_chamaemespilus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240","Sorbus_mougeotii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Sorbus_NA","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","Sparganium_angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Sparganium_emersum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","Sparganium_erectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Spiesia_halleri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Stachys_annua","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Stachys_pradica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Stachys_recta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Stachys_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Staehelina_dubia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Stellaria_alsine","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Stellaria_graminea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Stellaria_holostea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254","Stellaria_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","Stellaria_nemorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","Stipa_capillata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Stipa_eriocaulis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Stipa_pennata","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Streptopus_amplexifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Strobus_cembra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","Succisa_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262","Swertia_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","Symphyotrichum_novi_belgii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","Symphytum_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265","Symphytum_tuberosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Synema_perenne","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","Tanacetum_corymbosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Taraxacum_alpinum","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"1269","Taraxacum_dissectum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1270","Taraxacum_erythrospermum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1271","Taraxacum_fulvum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","Taraxacum_lapponicum","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1273","Taraxacum_montanum","1",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"1274","Taraxacum_NA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Taraxacum_officinale","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1276","Taraxacum_rubicundum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Taraxacum_sellandii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Taxus_baccata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","Telephium_imperati","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","Tetragonolobus_maritimus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281","Teucrium_chamaedrys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1282","Teucrium_scordium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","Teucrium_scorodonia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284","Thalictrum_aquilegiifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","Thalictrum_foetidum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Thalictrum_minus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287","Thalictrum_simplex","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Thelycrania_sanguinea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Thesium_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Thesium_humifusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Thesium_linophyllon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Thlaspi_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Thymus_oenipontanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Thymus_praecox","1",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"1295","Thymus_pulegioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Thymus_serpyllum","0",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1297","Thymus_striatus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1298","Tilia_cordata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Tilia_platyphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300","Tofieldia_calyculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Tolpis_staticifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1302","Torilis_japonica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1303","Tozzia_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Tragopogon_crocifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","Tragopogon_dubius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Tragopogon_porrifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1307","Tragopogon_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","Trasus_tomentosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309","Trichophorum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Trichophorum_cespitosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Trifolium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Trifolium_alpinum","0",1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1313","Trifolium_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Trifolium_aureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Trifolium_badium","0",1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1316","Trifolium_campestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Trifolium_diffusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Trifolium_medium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Trifolium_ochroleucon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Trifolium_pallescens","0",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1321","Trifolium_pratense","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1322","Trifolium_repens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1323","Trifolium_rubens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Trifolium_saxatile","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Trifolium_spadiceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Trifolium_thalii","0",1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1327","Triglochin_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Trigonella_monspeliaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Trimorpha_alpina","0",1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"1330","Trimorpha_attica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331","Trinia_glauca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332","Trisetaria_distichophylla","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1333","Trisetum_flavescens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1334","Trisetum_spicatum","0",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Triticum_aestivum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Triticum_durum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Trollius_europaeus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1338","Tulipa_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Turritis_glabra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","Tussilago_farfara","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341","Typha_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Ulmus_glabra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343","Ulmus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Urtica_dioica","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1345","Vaccinium_myrtillus","0",1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1346","Vaccinium_uliginosum","0",1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1347","Vaccinium_vitis_idaea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","Valeriana_dioica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349","Valeriana_montana","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1350","Valeriana_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351","Valeriana_saliunca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352","Valeriana_tripteris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353","Valeriana_tuberosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1354","Valerianella_dentata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355","Valerianella_locusta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356","Veratrum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357","Verbascum_chaixii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","Verbascum_lychnitis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359","Verbascum_nigrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360","Verbascum_pulverulentum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361","Verbascum_thapsus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","Verbena_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","Veronica_agrestis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","Veronica_allionii","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1365","Veronica_alpina","0",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1366","Veronica_anagallis_aquatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","Veronica_aphylla","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1368","Veronica_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","Veronica_austriaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370","Veronica_beccabunga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371","Veronica_bellidioides","0",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1372","Veronica_chamaedrys","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1373","Veronica_fruticans","0",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1374","Veronica_fruticulosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","Veronica_hederifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","Veronica_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377","Veronica_persica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378","Veronica_serpyllifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1379","Veronica_spicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380","Veronica_triphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1381","Veronica_urticifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382","Veronica_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","Viburnum_lantana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384","Viburnum_opulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","Vicia_cracca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","Vicia_hirsuta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387","Vicia_hybrida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388","Vicia_onobrychioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","Vicia_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","Vicia_sepium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","Vicia_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","Vicia_tenuifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","Vicia_tetrasperma","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394","Vinca_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1395","Vincetoxicum_hirundinaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396","Viola_biflora","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1397","Viola_calcarata","1",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1398","Viola_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399","Viola_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400","Viola_laricicola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401","Viola_mirabilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1402","Viola_NA","1",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1403","Viola_odorata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404","Viola_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1405","Viola_pyrenaica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406","Viola_reichenbachiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1407","Viola_riviniana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","Viola_rupestris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1409","Viola_suavis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","Viola_tricolor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","Viscum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1412","Woodsia_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1413","Xeranthemum_inapertum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414","Zz_Lichens","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
